t_ms,ax,ay,az,L_env,L_raw,R_env,R_raw
1323063,0.3006,-0.0671,0.9245,0.0,0.5069,0.0,0.1781
1323080,0.3034,-0.0688,0.9235,0.0,0.5101,0.0,0.1797
1323096,0.3014,-0.0706,0.9263,0.0,0.5149,0.0,0.1781
1323112,0.2983,-0.0665,0.9252,0.0,0.5125,0.0,0.1861
1323129,0.2991,-0.0698,0.9298,0.0,0.5141,0.0,0.1813
1323145,0.3044,-0.0648,0.9165,0.0,0.5117,0.0,0.1797
1323162,0.3062,-0.0704,0.9185,0.0,0.5085,0.0,0.1772
1323178,0.3007,-0.0704,0.9187,0.0,0.5101,0.0,0.1829
1323194,0.3011,-0.066,0.9241,0.0,0.5101,0.0,0.1837
1323211,0.3038,-0.0653,0.9204,0.0,0.5133,0.0,0.1845
1323227,0.3013,-0.0638,0.9231,0.0,0.5125,0.0,0.1853
1323244,0.3027,-0.063,0.9204,0.0,0.5085,0.0,0.1821
1323260,0.3,-0.0652,0.9243,0.0,0.5093,0.0,0.1781
1323277,0.3025,-0.0682,0.9191,0.0,0.5093,0.0,0.174
1323293,0.301,-0.0687,0.9237,0.0,0.5198,0.0,0.1797
1323310,0.2982,-0.0687,0.9237,0.0,0.5117,0.0,0.1861
1323327,0.3053,-0.0683,0.9232,0.0,0.5214,0.0,0.1829
1323344,0.3038,-0.0676,0.9197,0.0,0.5101,0.0,0.1845
1323360,0.298,-0.0684,0.9242,0.0,0.5085,0.0,0.1829
1323377,0.3008,-0.0695,0.9239,0.0,0.5101,0.0,0.1797
1323393,0.3022,-0.0682,0.9227,0.0,0.5093,0.0,0.1789
1323410,0.3066,-0.0681,0.9216,0.0,0.5109,0.0,0.1837
1323426,0.307,-0.0674,0.9242,0.0,0.5125,0.0,0.1845
1323442,0.3045,-0.068,0.9222,0.0,0.5069,0.0,0.1789
1323459,0.3043,-0.0658,0.9167,0.0,0.5053,0.0,0.1789
1323475,0.3006,-0.0651,0.9213,0.0,0.5053,0.0,0.1781
1323492,0.3038,-0.0687,0.9211,0.0,0.5101,0.0,0.1837
1323508,0.3039,-0.0715,0.9175,0.0,0.5117,0.0,0.1853
1323525,0.2996,-0.0664,0.9177,0.0,0.5101,0.0,0.1789
1323541,0.3002,-0.0635,0.9229,0.0,0.5069,0.0,0.1829
1323558,0.299,-0.0648,0.9284,0.0,0.5069,0.0,0.1845
1323574,0.3064,-0.0662,0.9217,0.0,0.5093,0.0,0.1829
1323591,0.3032,-0.068,0.9197,0.0,0.5085,0.0,0.1877
1323607,0.2937,-0.0701,0.9248,0.0,0.5101,0.0,0.1829
1323624,0.3058,-0.0657,0.9208,0.0,0.5085,0.0,0.1845
1323640,0.3065,-0.0642,0.9227,0.0,0.5093,0.0,0.1845
1323656,0.3049,-0.0674,0.9231,0.0,0.5101,0.0,0.1789
1323673,0.3016,-0.0648,0.9208,0.0,0.5133,0.0,0.1821
1323689,0.3007,-0.068,0.9227,0.0,0.5133,0.0,0.1837
1323705,0.3021,-0.0697,0.9213,0.0,0.5133,0.0,0.1821
1323722,0.3033,-0.0686,0.921,0.0,0.5093,0.0,0.1764
1323738,0.3046,-0.0716,0.9129,0.0,0.5117,0.0,0.1781
1323755,0.2965,-0.0691,0.9212,0.0,0.5133,0.0,0.1789
1323771,0.2928,-0.0702,0.9266,0.0,0.5149,0.0,0.1813
1323787,0.2944,-0.064,0.9222,0.0,0.5198,0.0,0.1845
1323804,0.3057,-0.0636,0.9198,0.0,0.5117,0.0,0.1853
1323820,0.3073,-0.066,0.918,0.0,0.5101,0.0,0.1789
1323836,0.2997,-0.0917,0.9289,0.0,0.5069,0.0,0.1781
1323853,0.3044,-0.077,0.9328,0.0,0.5109,0.0,0.1813
1323869,0.3024,-0.0683,0.9264,0.0,0.5109,0.0,0.1861
1323886,0.3064,-0.062,0.9216,0.0,0.5069,0.0,0.1877
1323902,0.3123,-0.0682,0.921,0.0,0.5093,0.0,0.1821
1323918,0.31,-0.0695,0.9198,0.0,0.5109,0.0,0.1837
1323935,0.2925,-0.067,0.9365,0.0,0.5133,0.0,0.1797
1323951,0.2974,-0.0661,0.9323,0.0,0.5117,0.0,0.1821
1323967,0.3142,-0.0693,0.9187,0.0,0.5117,0.0,0.1829
1323984,0.3167,-0.0667,0.9177,0.0,0.5109,0.0,0.1829
1324000,0.3013,-0.0708,0.9177,0.0,0.5141,0.0,0.1772
1324017,0.294,-0.0754,0.9223,0.0,0.5117,0.0,0.1789
1324033,0.2976,-0.0719,0.9253,0.0,0.5182,0.0,0.1829
1324049,0.3132,-0.0663,0.9196,0.0,0.519,0.0,0.1845
1324066,0.3137,-0.064,0.9215,0.0,0.5149,0.0,0.1821
1324082,0.2966,-0.0636,0.9202,0.0,0.5101,0.0,0.1813
1324099,0.2907,-0.0664,0.9202,0.0,0.5117,0.0,0.1813
1324115,0.297,-0.0751,0.9218,0.0,0.5069,0.0,0.1837
1324132,0.3105,-0.0738,0.9198,0.0,0.5198,0.0,0.1837
1324148,0.3126,-0.0678,0.9188,0.0,0.5222,0.0,0.1845
1324165,0.2991,-0.0658,0.9185,0.0,0.5149,0.0,0.1821
1324181,0.2906,-0.0662,0.9219,0.0,0.5198,0.0,0.1821
1324198,0.2987,-0.0687,0.9207,0.0,0.5117,0.0,0.1821
1324214,0.3113,-0.0687,0.9189,0.0,0.5125,0.0,0.1789
1324230,0.314,-0.0671,0.9205,0.0,0.5182,0.0,0.1861
1324247,0.3033,-0.0669,0.9236,0.0,0.5198,0.0,0.1845
1324263,0.2999,-0.0655,0.9225,0.0,0.5133,0.0,0.1789
1324280,0.3032,-0.0552,0.8998,0.0,0.5045,0.0,0.1789
1324296,0.2981,-0.0617,0.8369,0.0,0.5133,0.0,0.1797
1324313,0.3001,-0.0744,0.8633,0.0,0.5149,0.0,0.1821
1324329,0.2985,-0.0589,0.92,0.0,0.5198,0.0,0.1845
1324346,0.2974,-0.0182,0.9113,0.0,0.5149,0.0,0.1821
1324362,0.2876,-0.0673,0.9328,0.0,0.5149,0.0,0.1821
1324379,0.2961,-0.0662,0.9246,0.0,0.5117,0.0,0.1764
1324395,0.3014,-0.0722,0.9246,0.0,0.5101,0.0,0.1781
1324412,0.2959,-0.0711,0.9302,0.0,0.5182,0.0,0.1829
1324429,0.2916,-0.0661,0.9178,0.0,0.5141,0.0,0.1829
1324446,0.2931,-0.0678,0.9241,0.0,0.5133,0.0,0.1821
1324462,0.2986,-0.0686,0.9228,0.0,0.5125,0.0,0.1837
1324478,0.3009,-0.0686,0.9223,0.0,0.5133,0.0,0.1781
1324495,0.2988,-0.0698,0.9204,0.0,0.5117,0.0,0.1772
1324511,0.2955,-0.0668,0.9234,0.0,0.519,0.0,0.1845
1324528,0.2991,-0.0654,0.9286,0.0,0.5214,0.0,0.1829
1324544,0.3059,-0.0685,0.9191,0.0,0.5149,0.0,0.1837
1324560,0.3027,-0.0709,0.9184,0.0,0.5125,0.0,0.1853
1324577,0.3006,-0.0663,0.9228,0.0,0.5125,0.0,0.1772
1324593,0.2988,-0.0657,0.9231,0.0,0.5133,0.0,0.1829
1324610,0.3004,-0.0645,0.9248,0.0,0.5198,0.0,0.1805
1324626,0.3,-0.0652,0.923,0.0,0.5206,0.0,0.1829
1324642,0.2945,-0.0711,0.9266,0.0,0.5109,0.0,0.1829
1324659,0.2991,-0.0774,0.9247,0.0,0.5117,0.0,0.1789
1324675,0.3041,-0.0857,0.9161,0.0,0.5101,0.0,0.1781
1324692,0.2994,-0.0804,0.8814,0.0,0.5198,0.0,0.1813
1324708,0.2972,-0.0648,0.8861,0.0,0.5262,0.0,0.1861
1324725,0.2976,-0.0704,0.9216,0.0,0.5198,0.0,0.1837
1324741,0.3051,-0.0817,0.9301,0.0,0.5109,0.0,0.1797
1324758,0.3082,-0.077,0.9336,0.0,0.5133,0.0,0.1797
1324774,0.3094,-0.062,0.9167,0.0,0.5101,0.0,0.1764
1324791,0.3068,-0.0661,0.9151,0.0,0.5206,0.0,0.1821
1324807,0.3102,-0.0695,0.9245,0.0,0.5198,0.0,0.1845
1324823,0.3089,-0.0766,0.9243,0.0,0.5206,0.0,0.1829
1324840,0.3014,-0.0723,0.9253,0.0,0.5117,0.0,0.1772
1324856,0.3045,-0.06,0.909,0.0,0.5101,0.0,0.1789
1324873,0.3052,-0.0716,0.9252,0.0,0.5133,0.0,0.1797
1324889,0.2958,-0.0649,0.9281,0.0,0.5133,0.0,0.1845
