t_ms,ax,ay,az,emg_env,emg_raw
1232860,0.19012,0.30186,0.90616,0.2281,0.5278
1232876,0.18972,0.30131,0.90528,0.4118,0.3594
1232892,0.18716,0.30301,0.90724,0.2281,0.0959
1232908,0.18691,0.30292,0.90572,0.0,0.0
1232924,0.18864,0.30138,0.90511,0.0,0.3537
1232941,0.18974,0.30245,0.9063,0.1901,0.5327
1232957,0.18955,0.30201,0.90669,0.4231,0.4053
1232973,0.18776,0.30206,0.90611,0.2933,0.1273
1232989,0.18729,0.30281,0.90675,0.0,0.0
1233005,0.18719,0.30222,0.9043,0.0,0.3151
1233021,0.18935,0.30258,0.90528,0.1797,0.5278
1233037,0.19006,0.30259,0.90574,0.4223,0.4037
1233053,0.18901,0.30182,0.90578,0.2901,0.1265
1233069,0.18823,0.30213,0.90712,0.0,0.0
1233085,0.18641,0.30249,0.90689,0.0,0.3199
1233101,0.18858,0.30265,0.90411,0.1748,0.531
1233117,0.19064,0.30244,0.90665,0.4199,0.4489
1233133,0.18993,0.3026,0.90588,0.3449,0.1523
1233149,0.18924,0.30114,0.90538,0.0,0.0
1233165,0.18797,0.30231,0.90604,0.0,0.2667
1233182,0.18831,0.30326,0.90596,0.0927,0.5061
1233198,0.18824,0.30177,0.90515,0.4069,0.4859
1233214,0.18939,0.30228,0.90693,0.3787,0.1893
1233230,0.18999,0.30214,0.90653,0.0,0.0
1233246,0.18791,0.30266,0.90673,0.0,0.1974
1233262,0.18787,0.30345,0.90679,0.0306,0.4811
1233278,0.18844,0.30296,0.9052,0.4199,0.4875
1233294,0.18863,0.30218,0.90643,0.3795,0.1893
1233310,0.18961,0.30101,0.90704,0.0,0.0
1233326,0.18933,0.30299,0.90641,0.0,0.1934
1233342,0.18855,0.30321,0.90515,0.0314,0.4795
1233358,0.1879,0.3045,0.90626,0.4069,0.4883
1233374,0.1885,0.30199,0.90431,0.3779,0.1893
1233390,0.18896,0.30201,0.90579,0.0,0.0
1233406,0.18936,0.30116,0.90541,0.0,0.1893
1233422,0.18846,0.30082,0.90564,0.033,0.4803
1233438,0.18714,0.30267,0.90638,0.3682,0.5101
1233454,0.18769,0.30366,0.90617,0.39,0.2264
1233470,0.18859,0.30196,0.90684,0.0,0.0056
1233486,0.18942,0.3014,0.90652,0.0,0.108
1233503,0.18947,0.30258,0.90544,0.0,0.4481
1233519,0.18801,0.30233,0.90624,0.3247,0.531
1233535,0.18755,0.30212,0.90612,0.4021,0.2538
1233551,0.18798,0.30296,0.90593,0.0153,0.0177
1233567,0.18866,0.30262,0.9061,0.0,0.0234
1233583,0.18999,0.30201,0.90597,0.0,0.4174
1233599,0.18985,0.30162,0.90586,0.328,0.5246
1233615,0.18794,0.30162,0.90432,0.3997,0.2563
1233631,0.18758,0.30226,0.90512,0.0137,0.0201
1233647,0.18871,0.30311,0.90808,0.0,0.025
1233663,0.18994,0.3017,0.90604,0.0,0.4191
1233679,0.19018,0.30223,0.90569,0.253,0.5343
1233695,0.18958,0.30151,0.90831,0.39,0.3062
1233711,0.18879,0.30217,0.90621,0.1652,0.0709
1233728,0.18774,0.30191,0.90553,0.0,0.0
1233744,0.18821,0.30174,0.90727,0.0,0.3731
1233760,0.18909,0.30172,0.90687,0.1998,0.5278
1233776,0.18916,0.30184,0.90667,0.4231,0.3682
1233792,0.18813,0.3022,0.90659,0.2683,0.112
1233808,0.18808,0.30257,0.90527,0.0,0.0
1233824,0.18805,0.30279,0.90615,0.0,0.3368
1233840,0.18892,0.30227,0.90697,0.1781,0.531
1233856,0.18887,0.30183,0.90662,0.4231,0.4344
1233873,0.18898,0.30136,0.90748,0.3199,0.141
1233889,0.18743,0.30236,0.9069,0.0,0.0
1233905,0.1882,0.30231,0.90687,0.0,0.2982
1233921,0.18866,0.30252,0.90744,0.1466,0.5141
1233937,0.18863,0.30281,0.90516,0.4231,0.4714
1233953,0.18895,0.30144,0.90514,0.3586,0.1748
1233969,0.18853,0.30204,0.90597,0.0,0.0
1233985,0.18773,0.30148,0.90641,0.0,0.2313
1234001,0.18767,0.30209,0.90571,0.0604,0.4891
1234017,0.18913,0.30247,0.90706,0.3924,0.4996
1234034,0.18889,0.30149,0.90662,0.3884,0.203
1234050,0.18832,0.3014,0.90621,0.0,0.0
1234066,0.18827,0.30227,0.90678,0.0,0.1507
1234082,0.18784,0.30223,0.90672,0.0,0.3916
1234099,0.188,0.3027,0.90659,0.2893,0.5182
1234115,0.18879,0.30223,0.90712,0.3981,0.2812
1234131,0.18908,0.30219,0.90555,0.0765,0.0459
1234147,0.18908,0.30218,0.90649,0.0,0.0
1234163,0.18837,0.30189,0.9069,0.0,0.394
1234179,0.18826,0.30161,0.90635,0.2426,0.5278
1234195,0.18881,0.3016,0.90731,0.394,0.2796
1234211,0.18911,0.30247,0.90693,0.0894,0.0459
1234227,0.18814,0.3003,0.90647,0.0,0.0
1234243,0.18813,0.30215,0.90787,0.0,0.3924
1234259,0.18818,0.30204,0.90452,0.2506,0.5278
1234275,0.18778,0.30201,0.90622,0.3924,0.3272
1234291,0.18869,0.30253,0.90707,0.2168,0.0862
1234307,0.18994,0.30213,0.90656,0.0,0.0
1234323,0.18903,0.30115,0.90643,0.0,0.3562
1234340,0.18935,0.30138,0.90541,0.1974,0.5318
1234356,0.18855,0.3029,0.90652,0.4215,0.3964
1234372,0.18801,0.30313,0.90725,0.2893,0.1233
1234388,0.18894,0.30155,0.90584,0.0,0.0
1234404,0.18852,0.30103,0.90642,0.0,0.3167
1234420,0.18873,0.30209,0.90581,0.1789,0.531
1234436,0.18859,0.30276,0.90579,0.4263,0.444
1234452,0.18758,0.3021,0.90672,0.3473,0.1515
1234468,0.18874,0.30231,0.90641,0.0,0.0
1234485,0.18921,0.30204,0.90564,0.0,0.2667
1234501,0.18891,0.30211,0.9066,0.0967,0.5045
1234517,0.18847,0.30129,0.90697,0.4061,0.4811
1234533,0.18832,0.30273,0.90561,0.3844,0.1845
1234549,0.1884,0.30134,0.90598,0.0,0.0
1234565,0.18814,0.30192,0.90754,0.0,0.1966
1234581,0.18865,0.30091,0.90608,0.1096,0.5004
1234597,0.18837,0.30123,0.90596,0.3989,0.4835
1234613,0.1884,0.3023,0.90596,0.3827,0.1845
1234629,0.18832,0.30239,0.90641,0.0,0.0
1234645,0.18848,0.30182,0.90638,0.0,0.199
1234661,0.18824,0.3021,0.907,0.0379,0.4763
1234677,0.18842,0.30189,0.90659,0.3908,0.4714
1234693,0.18904,0.30208,0.90658,0.3771,0.1829
1234709,0.18868,0.30253,0.90629,0.0,0.0
1234725,0.1888,0.3025,0.90633,0.0,0.2136
1234741,0.18843,0.30304,0.90656,0.0306,0.4867
1234757,0.18842,0.30243,0.90521,0.3763,0.5069
1234773,0.18924,0.30183,0.9065,0.3884,0.2136
1234789,0.18838,0.30225,0.90721,0.0,0.004
1234806,0.18795,0.30179,0.90658,0.0,0.1225
1234822,0.18867,0.30211,0.90756,0.0,0.4456
1234838,0.18823,0.30164,0.90636,0.3239,0.5125
1234854,0.18936,0.30295,0.90654,0.394,0.249
1234870,0.1878,0.30153,0.90593,0.0097,0.0185
1234886,0.18812,0.30223,0.90681,0.0,0.0234
1234902,0.18832,0.30228,0.90576,0.0,0.4424
1234918,0.18754,0.30189,0.90626,0.3062,0.5101
1234934,0.18892,0.30317,0.90722,0.3972,0.2522
1234950,0.18854,0.30212,0.90568,0.0169,0.0234
1234966,0.18902,0.30165,0.9066,0.0,0.0209
1234982,0.18908,0.30281,0.90705,0.0,0.4344
