t_ms,ax,ay,az,emg_env,emg_raw
178229,-0.1288,0.0723,0.9666,0.0,0.0
178245,-0.126,0.0801,0.9632,0.0,0.4432
178262,-0.1263,0.0774,0.9619,0.0,0.6084
178278,-0.1265,0.0768,0.9678,0.0,0.3296
178294,-0.1259,0.0759,0.9649,0.0,0.0443
178310,-0.1263,0.0776,0.9632,0.0,0.0
178326,-0.1242,0.0766,0.9664,0.0,0.3795
178342,-0.1264,0.0751,0.9638,0.0,0.606
178359,-0.1276,0.0779,0.9651,0.0,0.4537
178375,-0.127,0.0767,0.9629,0.0,0.079
178391,-0.1266,0.0784,0.9648,0.0,0.0
178407,-0.1258,0.0799,0.964,0.0,0.3038
178423,-0.127,0.0785,0.9638,0.0,0.5907
178440,-0.1263,0.0783,0.9665,0.0,0.5318
178456,-0.125,0.075,0.9626,0.0,0.12
178472,-0.1261,0.0756,0.9676,0.0,0.0
178488,-0.1256,0.0798,0.9634,0.0,0.1877
178504,-0.1272,0.0783,0.9657,0.0,0.548
178520,-0.1264,0.0788,0.9652,0.0,0.5802
178536,-0.127,0.0783,0.964,0.0,0.1281
178552,-0.1257,0.0775,0.9649,0.0,0.0
178568,-0.1268,0.0778,0.9644,0.0,0.1458
178584,-0.1261,0.0778,0.9625,0.0,0.5327
178601,-0.1261,0.0763,0.963,0.0,0.5834
178617,-0.1282,0.0798,0.9662,0.0,0.1861
178633,-0.1332,0.0832,0.9561,0.0,0.0064
178649,-0.1196,0.0619,0.9622,0.0,0.0185
178665,-0.1306,0.0891,0.9304,0.0,0.4698
178682,-0.1239,0.071,0.9887,0.0,0.6124
178698,-0.1293,0.0803,0.94,0.0,0.2925
178714,-0.1242,0.0996,0.9123,0.0,0.0346
178730,-0.1218,0.0732,1.0011,0.0,0.0
178746,-0.1166,0.0689,0.9782,0.0,0.4069
178762,-0.1348,0.0883,0.992,0.0,0.6246
178778,-0.1238,0.0916,0.9531,0.0,0.3247
178794,-0.1182,0.0796,0.9576,0.0,0.033
178810,-0.1217,0.0599,1.0307,0.0,0.0
178826,-0.1167,0.0614,0.9805,0.0,0.3972
178843,-0.1204,0.0618,0.9251,0.0,0.635
178859,-0.1255,0.0913,0.9772,0.0,0.4601
178875,-0.1242,0.0929,0.9727,0.0,0.0701
178891,-0.128,0.0803,0.9612,0.0,0.0
178907,-0.1256,0.0785,0.9659,0.0,0.3521
178923,-0.1259,0.0786,0.9654,0.0,0.6334
178940,-0.1263,0.0771,0.9653,0.0,0.5367
178956,-0.1235,0.0807,0.9527,0.0,0.0951
178972,-0.1258,0.0974,0.9893,0.0,0.0
178988,-0.1275,0.0958,0.9682,0.0,0.2377
179004,-0.1273,0.061,0.9761,0.0,0.6246
179020,-0.1313,0.0661,0.9527,0.0,0.5745
179036,-0.1232,0.0875,0.9661,0.0,0.1023
179052,-0.1276,0.0788,0.9681,0.0,0.0
179068,-0.1271,0.0754,0.9677,0.0,0.2103
179085,-0.1269,0.0779,0.9642,0.0,0.6374
179101,-0.1264,0.0793,0.9643,0.0,0.6608
179117,-0.1275,0.0731,0.9725,0.0,0.1764
179133,-0.1295,0.0702,0.9639,0.0,0.0
179149,-0.1228,0.0603,0.9482,0.0,0.062
179165,-0.1234,0.0741,0.9665,0.0,0.5923
179182,-0.1326,0.0811,0.9723,0.0,0.7043
179198,-0.126,0.077,0.9693,0.0,0.2933
179214,-0.1258,0.0781,0.9549,0.0,0.0201
179230,-0.125,0.0723,0.9486,0.0,0.0
179246,-0.1223,0.0689,0.9482,0.0,0.5133
179262,-0.128,0.0727,0.9597,0.0,0.7011
179278,-0.1265,0.0774,0.9667,0.0,0.3384
179294,-0.1273,0.0747,0.9677,0.0,0.0314
179311,-0.1259,0.0781,0.9583,0.0,0.0
179327,-0.1265,0.0783,0.9654,0.0,0.5004
179343,-0.1282,0.0777,0.9718,0.0,0.7309
179359,-0.1263,0.0752,0.9598,0.0,0.502
179375,-0.1262,0.0789,0.9659,0.0,0.0669
179391,-0.1261,0.0818,0.9697,0.0,0.0
179408,-0.1281,0.08,0.9764,0.0,0.3932
179424,-0.1303,0.078,0.9831,0.0,0.6946
179440,-0.1309,0.0775,0.9821,0.0,0.5971
179456,-0.1227,0.0764,0.9988,0.0,0.1023
179472,-0.1248,0.0622,0.9379,0.0,0.0
179490,-0.1286,0.0736,0.9627,0.0,0.0201
179506,-0.131,0.0744,0.9836,0.0,0.5536
179522,-0.1181,0.0667,0.9762,0.0,0.7051
179538,-0.1241,0.0792,0.9468,0.0,0.3409
179554,-0.1385,0.0978,0.9342,0.0,0.0298
179570,-0.1217,0.0564,1.0224,0.0,0.0
179586,-0.1229,0.0622,0.9812,0.0,0.5472
179602,-0.1284,0.081,0.9857,0.0,0.7196
179618,-0.1276,0.0732,0.9617,0.0,0.3868
179635,-0.1263,0.0795,0.969,0.0,0.0419
179651,-0.127,0.0779,0.9601,0.0,0.0
179667,-0.1264,0.0783,0.9662,0.0,0.4787
179683,-0.1249,0.0778,0.9638,0.0,0.7204
179699,-0.1282,0.0757,0.9566,0.0,0.5327
179715,-0.1279,0.0831,0.988,0.0,0.0725
179732,-0.1208,0.0742,0.9579,0.0,0.0
179748,-0.1227,0.0739,0.9751,0.0,0.3795
179764,-0.1256,0.0832,0.9736,0.0,0.7124
179780,-0.1252,0.0762,0.9613,0.0,0.6294
179796,-0.127,0.0785,0.9656,0.0,0.12
179812,-0.1277,0.0803,0.9666,0.0,0.0
179829,-0.1298,0.0782,0.976,0.0,0.2248
179845,-0.1281,0.0797,0.9818,0.0,0.6842
179861,-0.1256,0.0789,0.9675,0.0,0.7051
179877,-0.125,0.0779,0.9634,0.0,0.1781
179893,-0.1247,0.0751,0.9552,0.0,0.0
179909,-0.1239,0.0644,0.9259,0.0,0.0717
179926,-0.1231,0.091,0.9659,0.0,0.6294
179942,-0.1252,0.0865,0.9737,0.0,0.747
179958,-0.1292,0.0834,0.9863,0.0,0.3038
179974,-0.1296,0.073,0.9932,0.0,0.0201
179990,-0.1255,0.0729,0.9775,0.0,0.0
180007,-0.1275,0.0743,0.9406,0.0,0.5617
180023,-0.1247,0.0815,0.9931,0.0,0.772
180039,-0.1325,0.0744,0.9531,0.0,0.4682
180055,-0.1275,0.0647,0.9526,0.0,0.05
180071,-0.1216,0.0757,0.9847,0.0,0.0
180087,-0.1289,0.0811,0.9329,0.0,0.4779
180104,-0.1394,0.0882,0.9363,0.0,0.7527
180120,-0.133,0.1016,0.9076,0.0,0.5794
180136,-0.1301,0.0889,0.9717,0.0,0.0814
180152,-0.1287,0.0822,0.9586,0.0,0.0
180168,-0.1284,0.0786,0.9614,0.0,0.3296
180184,-0.1278,0.0812,0.9633,0.0,0.7075
180201,-0.1293,0.0762,0.9666,0.0,0.6519
180217,-0.1277,0.079,0.9649,0.0,0.1313
180233,-0.127,0.0831,0.9624,0.0,0.0
180249,-0.1246,0.0794,0.9499,0.0,0.1652
180265,-0.124,0.0786,0.9423,0.0,0.66
180281,-0.1275,0.0798,0.9899,0.0,0.7083
180298,-0.1218,0.0735,0.9584,0.0,0.2176
180314,-0.1241,0.0783,0.9377,0.0,0.0024
180330,-0.1332,0.0868,0.9763,0.0,0.0105
180346,-0.1232,0.0762,0.9375,0.0,0.5858
180362,-0.1384,0.0819,0.9758,0.0,0.7454
180379,-0.1373,0.1032,0.9169,0.0,0.3666
180395,-0.1351,0.1018,0.9231,0.0,0.0314
180411,-0.1249,0.093,1.0065,0.0,0.0
180427,-0.1112,0.0712,0.9815,0.0,0.519
180443,-0.131,0.0814,0.9838,0.0,0.751
180459,-0.1295,0.0803,0.9895,0.0,0.5246
180475,-0.128,0.0795,0.9398,0.0,0.0387
180491,-0.1301,0.0807,0.9634,0.0,0.0
180507,-0.1261,0.0773,0.9594,0.0,0.4972
180523,-0.1194,0.0702,0.9773,0.0,0.7478
180540,-0.1262,0.0725,0.9847,0.0,0.5536
180556,-0.1155,0.0741,0.995,0.0,0.0749
180572,-0.1265,0.065,0.9824,0.0,0.0
180588,-0.1223,0.0758,0.9487,0.0,0.3827
180604,-0.1235,0.0743,0.9538,0.0,0.714
180621,-0.1285,0.0804,0.9644,0.0,0.6278
180637,-0.1261,0.0789,0.9644,0.0,0.1184
180653,-0.124,0.0892,0.9532,0.0,0.0
180669,-0.1169,0.0786,0.9334,0.0,0.2216
180685,-0.1302,0.0498,0.9295,0.0,0.6632
180701,-0.1231,0.078,0.9292,0.0,0.6761
180718,-0.1269,0.0723,0.9706,0.0,0.1821
180734,-0.1317,0.0853,0.9997,0.0,0.0
180750,-0.1247,0.0768,0.9619,0.0,0.0701
180766,-0.1241,0.0765,0.9557,0.0,0.5625
180782,-0.1295,0.0771,0.9739,0.0,0.656
180798,-0.124,0.0719,0.967,0.0,0.282
180816,-0.1277,0.102,0.9662,0.0,0.0677
180832,-0.1246,0.0669,0.9575,0.0,0.0
180848,-0.1182,0.0587,0.9913,0.0,0.3175
180864,-0.122,0.0556,0.9824,0.0,0.5705
180880,-0.1265,0.0739,0.9354,0.0,0.494
180897,-0.1225,0.0741,0.9872,0.0,0.112
180913,-0.1266,0.0747,0.9732,0.0,0.0
180929,-0.1257,0.0774,0.9697,0.0,0.1442
180945,-0.127,0.0798,0.9579,0.0,0.4674
180961,-0.1336,0.0824,0.9551,0.0,0.5069
180977,-0.1211,0.0793,0.9763,0.0,0.1603
180994,-0.1132,0.0496,1.0074,0.0,0.0056
181010,-0.1246,0.0645,0.964,0.0,0.0298
181026,-0.127,0.1187,1.0048,0.0,0.4021
181042,-0.1239,0.0863,0.9615,0.0,0.5198
181058,-0.1275,0.0892,0.9947,0.0,0.2426
181075,-0.1317,0.0775,0.978,0.0,0.0411
181091,-0.1257,0.0774,0.9691,0.0,0.0
181107,-0.125,0.079,0.95,0.0,0.3143
181123,-0.1219,0.071,0.9536,0.0,0.4996
181139,-0.1246,0.0949,0.9859,0.0,0.3441
181155,-0.1297,0.084,0.9678,0.0,0.0717
181172,-0.1282,0.075,0.9643,0.0,0.0
181188,-0.1253,0.0712,0.9778,0.0,0.249
181204,-0.1236,0.0746,0.9798,0.0,0.4851
181220,-0.1268,0.081,0.9485,0.0,0.4344
181236,-0.1257,0.0963,0.9816,0.0,0.1144
181252,-0.1264,0.0676,0.9498,0.0,0.0
181269,-0.1275,0.0766,0.9532,0.0,0.1539
181285,-0.1207,0.0702,0.9328,0.0,0.4303
181301,-0.1264,0.0815,0.9764,0.0,0.4593
181317,-0.1357,0.0768,1.0067,0.0,0.1523
181333,-0.1313,0.0774,0.9874,0.0,0.0073
181349,-0.1208,0.0746,0.9571,0.0,0.0661
181366,-0.121,0.0788,0.9508,0.0,0.3682
181382,-0.1155,0.0787,0.9394,0.0,0.4585
181398,-0.1238,0.0806,0.9481,0.0,0.1958
181414,-0.1268,0.0765,0.9927,0.0,0.0298
181430,-0.1278,0.0703,0.9937,0.0,0.0032
181447,-0.1224,0.0796,0.9497,0.0,0.2957
181463,-0.1261,0.0748,0.9781,0.0,0.4368
181479,-0.1275,0.0776,0.9716,0.0,0.2554
181495,-0.1237,0.079,0.9465,0.0,0.0604
181511,-0.1282,0.0785,0.968,0.0,0.0
181527,-0.1323,0.0676,1.0006,0.0,0.2297
181544,-0.1334,0.0851,1.0167,0.0,0.4069
181560,-0.1231,0.0866,1.0026,0.0,0.3199
181576,-0.129,0.0709,1.0002,0.0,0.0862
181592,-0.1311,0.0757,1.0039,0.0,0.0
181608,-0.1267,0.0746,0.9726,0.0,0.1764
181624,-0.118,0.0795,0.94,0.0,0.3771
181640,-0.1252,0.0829,0.9573,0.0,0.3255
181656,-0.1358,0.0812,1.0133,0.0,0.0959
181672,-0.1245,0.0789,0.9495,0.0,0.0
181688,-0.1193,0.0743,0.9917,0.0,0.1748
181705,-0.1323,0.0856,0.9596,0.0,0.3699
181721,-0.1219,0.079,0.9427,0.0,0.3602
181737,-0.1313,0.0713,0.9834,0.0,0.1313
181753,-0.1226,0.0828,0.9355,0.0,0.0081
181769,-0.1347,0.0765,1.0081,0.0,0.0967
181786,-0.1195,0.0804,0.9197,0.0,0.3247
181802,-0.1339,0.0804,0.9912,0.0,0.3691
