t_ms,ax,ay,az,L_env,L_raw,R_env,R_raw
1046751,0.1,0.0033,0.963,0.0,0.5343,0.0,0.1764
1046768,0.101,0.0052,0.9725,0.0,0.5359,0.0,0.1716
1046784,0.1043,0.0069,0.9731,0.0,0.5318,0.0,0.1724
1046801,0.1074,0.0098,0.9652,0.0,0.5327,0.0,0.1708
1046817,0.1037,0.0108,0.9577,0.0,0.5367,0.0,0.1716
1046834,0.1015,0.0077,0.9713,0.0,0.5359,0.0,0.1764
1046850,0.0986,0.0084,0.9623,0.0,0.5439,0.0,0.1732
1046866,0.1072,0.0076,0.96,0.0,0.5359,0.0,0.1716
1046882,0.1302,0.0302,1.005,0.0,0.5318,0.0,0.1668
1046899,0.1131,-0.0107,1.052,0.0,0.5351,0.0,0.1684
1046915,0.1031,0.0192,0.9973,0.0,0.5278,0.0,0.17
1046932,0.1096,0.0076,1.0454,0.0,0.5343,0.0,0.1716
1046948,0.0888,0.0078,0.8761,0.0,0.5278,0.0,0.1724
1046965,0.0874,-0.0015,1.0662,0.0,0.527,0.0,0.1732
1046981,0.1335,0.057,0.9063,0.0,0.5254,0.0,0.1684
1046997,0.1094,0.0394,0.8375,0.0,0.5278,0.0,0.1708
1047014,0.1189,0.0708,0.9472,0.0,0.5302,0.0,0.17
1047030,0.1023,-0.0072,0.9126,0.0,0.5214,0.0,0.1716
1047047,0.0982,-0.0096,0.9276,0.0,0.5222,0.0,0.1716
1047063,0.0967,0.0032,0.9445,0.0,0.5198,0.0,0.17
1047080,0.1017,0.0096,0.9626,0.0,0.5101,0.0,0.166
1047096,0.1065,0.0044,0.9698,0.0,0.5198,0.0,0.1668
1047113,0.1047,0.0082,0.9741,0.0,0.5222,0.0,0.174
1047129,0.1022,0.007,0.9702,0.0,0.5198,0.0,0.1732
1047145,0.101,0.0095,0.9718,0.0,0.5214,0.0,0.17
1047162,0.1035,0.0101,0.972,0.0,0.523,0.0,0.1676
1047178,0.1049,0.0099,0.9701,0.0,0.5294,0.0,0.1748
1047195,0.1076,0.0097,0.9686,0.0,0.5318,0.0,0.174
1047211,0.1028,0.0034,0.9712,0.0,0.5286,0.0,0.1724
1047228,0.1009,0.0082,0.9698,0.0,0.5335,0.0,0.1724
1047244,0.1031,0.0117,0.9704,0.0,0.5327,0.0,0.166
1047261,0.1067,0.0064,0.9683,0.0,0.5327,0.0,0.1708
1047277,0.1087,0.0065,0.9674,0.0,0.5351,0.0,0.1692
1047294,0.1041,0.0079,0.9678,0.0,0.5407,0.0,0.1756
1047309,0.1016,0.0081,0.9692,0.0,0.5359,0.0,0.1756
1047326,0.1,0.009,0.9723,0.0,0.5367,0.0,0.17
1047342,0.1018,0.0098,0.9628,0.0,0.5359,0.0,0.166
1047359,0.1064,0.0054,0.9667,0.0,0.5383,0.0,0.1716
1047375,0.1054,0.006,0.9629,0.0,0.5391,0.0,0.1644
1047392,0.1009,0.0091,0.9706,0.0,0.5399,0.0,0.174
1047408,0.1012,0.0059,0.967,0.0,0.5375,0.0,0.174
1047425,0.1059,0.0065,0.9758,0.0,0.5351,0.0,0.1708
1047440,0.105,0.0026,0.9643,0.0,0.5351,0.0,0.1692
1047457,0.1047,0.0091,0.9733,0.0,0.5407,0.0,0.1716
1047473,0.1023,0.0075,0.9645,0.0,0.5415,0.0,0.1797
1047490,0.1015,0.0101,0.9795,0.0,0.5439,0.0,0.1732
1047506,0.1017,0.0038,0.9669,0.0,0.5367,0.0,0.1692
1047523,0.1033,0.0067,0.9645,0.0,0.5367,0.0,0.17
1047538,0.1039,0.0118,0.9653,0.0,0.5375,0.0,0.1724
1047555,0.1011,0.0093,0.9669,0.0,0.5391,0.0,0.1748
1047571,0.1013,0.0064,0.9626,0.0,0.5383,0.0,0.1724
1047588,0.1005,0.0067,0.9639,0.0,0.5375,0.0,0.174
1047604,0.1035,0.0065,0.9707,0.0,0.5343,0.0,0.17
1047621,0.1021,0.0102,0.9659,0.0,0.5351,0.0,0.1724
1047637,0.1072,0.0104,0.9788,0.0,0.5359,0.0,0.1716
1047654,0.1014,0.0089,0.9664,0.0,0.5431,0.0,0.1748
1047670,0.1016,0.0053,0.9694,0.0,0.5383,0.0,0.1732
1047686,0.1033,0.0033,0.9735,0.0,0.5359,0.0,0.1716
1047703,0.1032,0.0058,0.9528,0.0,0.5246,0.0,0.1684
1047719,0.1051,0.0111,0.9718,0.0,0.5335,0.0,0.1684
1047736,0.1032,0.0096,0.9689,0.0,0.5302,0.0,0.1732
1047753,0.1017,0.0053,0.9728,0.0,0.5343,0.0,0.1732
1047769,0.1016,0.006,0.9592,0.0,0.531,0.0,0.1732
1047786,0.1001,0.0065,0.9654,0.0,0.5262,0.0,0.17
1047802,0.1043,0.0119,0.9676,0.0,0.5278,0.0,0.1716
1047819,0.1055,0.0118,0.9702,0.0,0.527,0.0,0.17
1047835,0.1042,0.0062,0.9688,0.0,0.531,0.0,0.1724
1047852,0.1027,0.0064,0.974,0.0,0.531,0.0,0.1756
1047867,0.0994,0.0053,0.962,0.0,0.5262,0.0,0.17
1047884,0.0985,0.0073,0.9633,0.0,0.5206,0.0,0.1668
1047900,0.1066,0.0211,0.9781,0.0,0.5246,0.0,0.1676
1047917,0.1049,0.0133,0.973,0.0,0.523,0.0,0.1692
1047933,0.102,0.0071,0.9463,0.0,0.5278,0.0,0.1732
1047950,0.0882,-0.014,0.9291,0.0,0.5254,0.0,0.174
1047966,0.0989,-0.0076,0.9536,0.0,0.523,0.0,0.1692
1047983,0.0989,0.0028,0.9664,0.0,0.5238,0.0,0.17
